Dia,Taxa Compra Manhã,Taxa Venda Manhã,PU Compra Manhã,PU Venda Manhã,PU Base Manhã
10/04/2017,0.0519,0.053099999999999994,2062.36,2045.25,2044.66
11/04/2017,0.051500000000000004,0.0527,2068.68,2051.52,2050.94
12/04/2017,0.052000000000000005,0.053200000000000004,2062.09,2045,2044.41
13/04/2017,0.051699999999999996,0.0529,2067.44,2050.31,2049.26
17/04/2017,0.051399999999999994,0.0526,2072.31,2055.14,2054.57
18/04/2017,0.0513,0.0525,2074.31,2057.13,2056.57
19/04/2017,0.0513,0.0525,2074.88,2057.7,2057.13
20/04/2017,0.0512,0.0524,2077.33,2060.15,2059.13
24/04/2017,0.051500000000000004,0.0527,2073.18,2056.04,2055.51
25/04/2017,0.052300000000000006,0.0535,2062.26,2045.23,2044.7
26/04/2017,0.053,0.0542,2052.84,2035.91,2035.37
27/04/2017,0.052300000000000006,0.0535,2063.31,2046.3,2045.77
28/04/2017,0.053,0.0542,2054.23,2037.3,2036.45
02/05/2017,0.0528,0.054000000000000006,2057.59,2040.65,2040.11
03/05/2017,0.0524,0.0536,2063.8,2046.81,2046.28
04/05/2017,0.053099999999999994,0.054299999999999994,2054.4,2037.51,2036.97
05/05/2017,0.053,0.0542,2056.57,2039.67,2038.91
08/05/2017,0.0528,0.054000000000000006,2059.93,2043.01,2042.47
09/05/2017,0.0527,0.053899999999999997,2061.88,2044.95,2044.41
10/05/2017,0.052199999999999996,0.053399999999999996,2069.15,2052.16,2051.64
11/05/2017,0.0518,0.053,2075.36,2058.32,2057.81
12/05/2017,0.0513,0.0525,2083.21,2066.11,2065.4
15/05/2017,0.051100000000000007,0.052300000000000006,2086.83,2069.7,2068.95
16/05/2017,0.0506,0.0518,2094.76,2077.57,2076.82
17/05/2017,0.0499,0.051100000000000007,2105.61,2088.33,2087.58
18/05/2017,0.0601,0.0613,1964.52,1948.56,1947.78
19/05/2017,0.06,0.061200000000000004,1967.26,1951.28,1949.88
22/05/2017,0.058600000000000006,0.059800000000000006,1986.85,1970.71,1969.93
23/05/2017,0.057,0.0582,2009.38,1993.04,1992.27
24/05/2017,0.055099999999999996,0.056299999999999996,2036.2,2019.62,2018.87
25/05/2017,0.0553,0.0565,2034.18,2017.62,2016.87
26/05/2017,0.054900000000000004,0.056100000000000004,2041.11,2024.5,2023.12
29/05/2017,0.0554,0.056600000000000004,2034.92,2018.38,2017.63
30/05/2017,0.0548,0.055999999999999994,2043.99,2027.38,2026.63
31/05/2017,0.055,0.0562,2041.97,2025.38,2024.63
01/06/2017,0.054900000000000004,0.056100000000000004,2044.1,2027.51,2026.76
02/06/2017,0.0555,0.0567,2037.17,2020.65,2019.27
05/06/2017,0.0564,0.0576,2025.52,2009.11,2008.35
06/06/2017,0.055999999999999994,0.0572,2031.77,2015.32,2014.56
07/06/2017,0.0557,0.056900000000000006,2036.66,2020.17,2019.42
08/06/2017,0.056600000000000004,0.057800000000000004,2025.03,2008.66,2007.91
09/06/2017,0.055999999999999994,0.0572,2031.55,2015.13,2014.08
12/06/2017,0.0558,0.057,2034.94,2018.5,2017.85
13/06/2017,0.0553,0.0565,2042.48,2025.97,2025.33
14/06/2017,0.056100000000000004,0.057300000000000004,2032.02,2015.63,2015.06
16/06/2017,0.055099999999999996,0.056299999999999996,2045.99,2029.48,2029.28
19/06/2017,0.0547,0.0559,2051.89,2035.32,2034.97
20/06/2017,0.0542,0.0554,2059.18,2042.56,2042.2
21/06/2017,0.0545,0.0557,2055.36,2038.79,2038.43
22/06/2017,0.0547,0.0559,2052.94,2036.4,2036.04
23/06/2017,0.0554,0.056600000000000004,2043.46,2027.02,2026.82
26/06/2017,0.0553,0.0565,2044.78,2028.34,2028.01
27/06/2017,0.0557,0.056900000000000006,2039.61,2023.22,2022.89
28/06/2017,0.0559,0.0571,2037.19,2020.83,2020.5
29/06/2017,0.0546,0.0558,2055.4,2038.88,2038.56
30/06/2017,0.0553,0.0565,2045.84,2029.42,2029.32
03/07/2017,0.055099999999999996,0.056299999999999996,2048.91,2032.47,2032.14
04/07/2017,0.0554,0.056600000000000004,2045.11,2028.71,2028.38
05/07/2017,0.0553,0.0565,2046.8,2030.4,2030.07
06/07/2017,0.0559,0.0571,2038.9,2022.58,2022.25
07/07/2017,0.0558,0.057,2039.34,2023.03,2023.05
10/07/2017,0.0556,0.056799999999999996,2042.36,2026.02,2025.74
11/07/2017,0.0558,0.057,2039.91,2023.61,2023.32
12/07/2017,0.055,0.0562,2051.14,2034.74,2034.46
13/07/2017,0.054299999999999994,0.0555,2061.05,2044.57,2044.29
14/07/2017,0.053899999999999997,0.055099999999999996,2067.08,2050.56,2050.04
17/07/2017,0.053099999999999994,0.054299999999999994,2078.73,2062.11,2061.56
18/07/2017,0.0525,0.0537,2087.64,2070.95,2070.4
19/07/2017,0.0521,0.0533,2093.78,2077.04,2076.5
20/07/2017,0.0512,0.0524,2106.97,2090.13,2089.58
21/07/2017,0.0509,0.0521,2111.5,2094.62,2094
24/07/2017,0.0508,0.052000000000000005,2113.4,2096.51,2096.02
25/07/2017,0.0512,0.0524,2108.24,2091.41,2090.92
26/07/2017,0.0519,0.053099999999999994,2098.89,2082.16,2081.67
27/07/2017,0.051100000000000007,0.052300000000000006,2110.62,2093.79,2093.3
28/07/2017,0.050499999999999996,0.051699999999999996,2119.71,2102.81,2102.18
31/07/2017,0.05,0.0512,2127.28,2110.32,2109.83
01/08/2017,0.049400000000000006,0.0506,2136.3,2119.26,2118.78
02/08/2017,0.049400000000000006,0.0506,2136.77,2119.75,2119.26
03/08/2017,0.048799999999999996,0.05,2145.82,2128.72,2128.24
04/08/2017,0.048499999999999995,0.049699999999999994,2150.73,2133.6,2132.98
07/08/2017,0.0483,0.0495,2154.07,2136.92,2136.44
08/08/2017,0.0489,0.0501,2145.95,2128.89,2128.4
09/08/2017,0.0489,0.0501,2148.95,2131.86,2131.29
10/08/2017,0.049400000000000006,0.0506,2142.39,2125.37,2124.79
11/08/2017,0.0496,0.0508,2140.45,2123.46,2122.55
14/08/2017,0.0496,0.0508,2141.02,2124.04,2123.46
15/08/2017,0.049800000000000004,0.051,2138.96,2122.01,2121.23
16/08/2017,0.0492,0.0504,2148.27,2131.25,2130.46
17/08/2017,0.0495,0.0507,2144.78,2127.79,2127.01
18/08/2017,0.049400000000000006,0.0506,2147.71,2130.71,2129.2
21/08/2017,0.049400000000000006,0.0506,2148.48,2131.49,2130.71
22/08/2017,0.049400000000000006,0.0506,2149.26,2132.27,2131.49
23/08/2017,0.0492,0.0504,2152.88,2135.87,2135.09
24/08/2017,0.049,0.050199999999999995,2155.54,2138.52,2137.83
25/08/2017,0.0487,0.0499,2161.05,2143.98,2142.76
28/08/2017,0.048600000000000004,0.049800000000000004,2163.15,2146.08,2145.4
29/08/2017,0.0487,0.0499,2162.4,2145.35,2144.67
30/08/2017,0.0484,0.0496,2167.37,2150.28,2149.6
31/08/2017,0.048499999999999995,0.049699999999999994,2166.62,2149.55,2148.86
01/09/2017,0.047400000000000005,0.048600000000000004,2183.63,2166.42,2165.19
04/09/2017,0.048,0.0492,2175.68,2158.55,2157.87
05/09/2017,0.0472,0.0484,2187.87,2170.63,2169.95
06/09/2017,0.047,0.0482,2188.32,2171.09,2170.42
08/09/2017,0.0464,0.047599999999999996,2197.79,2180.49,2179.69
11/09/2017,0.0463,0.0475,2199.77,2182.46,2181.92
12/09/2017,0.046900000000000004,0.0481,2191.63,2174.4,2173.86
13/09/2017,0.0472,0.0484,2187.84,2170.66,2170.12
14/09/2017,0.0473,0.048499999999999995,2186.94,2169.77,2169.23
15/09/2017,0.047400000000000005,0.048600000000000004,2186.43,2169.28,2168.35
18/09/2017,0.047400000000000005,0.048600000000000004,2187,2169.86,2169.28
19/09/2017,0.0473,0.048499999999999995,2189.02,2171.86,2171.28
20/09/2017,0.047400000000000005,0.048600000000000004,2188.16,2171.02,2170.44
21/09/2017,0.0466,0.0478,2200.24,2183.01,2182.43
22/09/2017,0.04650000000000001,0.04769999999999999,2201.51,2184.28,2183.68
25/09/2017,0.04650000000000001,0.04769999999999999,2201.97,2184.74,2184.28
26/09/2017,0.0466,0.0478,2201,2183.79,2183.32
27/09/2017,0.0463,0.0475,2205.78,2188.54,2188.08
28/09/2017,0.046,0.0472,2210.58,2193.31,2192.84
29/09/2017,0.0463,0.0475,2206.84,2189.61,2189.01
02/10/2017,0.0461,0.0473,2210.19,2192.94,2192.47
03/10/2017,0.0458,0.047,2214.98,2197.7,2197.24
04/10/2017,0.045899999999999996,0.0471,2214,2196.74,2196.27
05/10/2017,0.0461,0.0473,2211.57,2194.34,2193.88
06/10/2017,0.047,0.0482,2200.47,2183.35,2182.59
09/10/2017,0.0462,0.047400000000000005,2212.48,2195.26,2194.74
10/10/2017,0.0458,0.047,2218.76,2201.5,2200.98
11/10/2017,0.0454,0.0466,2225.18,2207.87,2207.24
13/10/2017,0.045700000000000005,0.046900000000000004,2221.79,2204.52,2203.57
16/10/2017,0.0458,0.047,2221.06,2203.81,2203.09
17/10/2017,0.045599999999999995,0.046799999999999994,2224.67,2207.4,2206.68
18/10/2017,0.0454,0.0466,2228.27,2210.98,2210.26
19/10/2017,0.0451,0.0463,2233.33,2216.01,2215.29
20/10/2017,0.0447,0.045899999999999996,2240.5,2223.13,2221.77
23/10/2017,0.0447,0.045899999999999996,2241.41,2224.04,2223.3
24/10/2017,0.045,0.0462,2237.79,2220.46,2219.72
25/10/2017,0.0454,0.0466,2232.74,2215.46,2214.72
26/10/2017,0.046,0.0472,2224.82,2207.63,2206.88
27/10/2017,0.0478,0.049,2200.52,2183.55,2182.13
30/10/2017,0.046799999999999994,0.048,2215.51,2198.42,2197.68
31/10/2017,0.0478,0.049,2202.01,2185.05,2184.3
01/11/2017,0.047599999999999996,0.048799999999999996,2205.94,2188.96,2187.87
03/11/2017,0.048799999999999996,0.05,2190.39,2173.56,2172.13
06/11/2017,0.0492,0.0504,2185.52,2168.74,2167.98
07/11/2017,0.049800000000000004,0.051,2177.86,2161.16,2160.4
08/11/2017,0.049400000000000006,0.0506,2184.22,2167.47,2166.71
09/11/2017,0.049100000000000005,0.050300000000000004,2189.18,2172.4,2171.65
10/11/2017,0.0496,0.0508,2182.39,2165.67,2164.37
13/11/2017,0.0501,0.0513,2176.12,2159.48,2158.76
14/11/2017,0.049800000000000004,0.051,2181.38,2164.7,2163.62
16/11/2017,0.0504,0.0516,2173.8,2157.2,2156.42
17/11/2017,0.0495,0.0507,2188.61,2171.9,2169.64
21/11/2017,0.048799999999999996,0.05,2199.2,2182.41,2181.63
22/11/2017,0.0489,0.0501,2198.57,2181.8,2181.02
23/11/2017,0.0487,0.0499,2202.15,2185.36,2184.58
24/11/2017,0.049400000000000006,0.0506,2192.78,2176.08,2174.85
27/11/2017,0.0496,0.0508,2190.68,2174,2173.31
28/11/2017,0.049100000000000005,0.050300000000000004,2198.36,2181.63,2180.93
29/11/2017,0.049,0.050199999999999995,2200.45,2183.71,2183.02
30/11/2017,0.0504,0.0516,2181.63,2165.07,2164.37
01/12/2017,0.050499999999999996,0.051699999999999996,2181.47,2164.92,2163.69
04/12/2017,0.0504,0.0516,2183.56,2167,2166.3
05/12/2017,0.050300000000000004,0.051500000000000004,2185.63,2169.07,2168.37
06/12/2017,0.0506,0.0518,2182.18,2165.65,2164.95
07/12/2017,0.051,0.052199999999999996,2177.35,2160.88,2160.18
08/12/2017,0.0509,0.0521,2178.27,2161.8,2160.76
11/12/2017,0.051,0.052199999999999996,2177.52,2161.07,2160.43
12/12/2017,0.051699999999999996,0.0529,2168.54,2152.18,2151.54
13/12/2017,0.051500000000000004,0.0527,2171.92,2155.54,2154.9
14/12/2017,0.0521,0.0533,2164.35,2148.04,2147.4
15/12/2017,0.0524,0.0536,2161.26,2144.99,2143.99
18/12/2017,0.051699999999999996,0.0529,2171.44,2155.09,2154.47
19/12/2017,0.0521,0.0533,2166.6,2150.31,2149.68
20/12/2017,0.052000000000000005,0.053200000000000004,2168.59,2152.29,2151.66
21/12/2017,0.0518,0.053,2171.94,2155.62,2154.99
22/12/2017,0.051500000000000004,0.0527,2177.16,2160.81,2159.64
26/12/2017,0.0519,0.053099999999999994,2172.31,2156.01,2155.38
27/12/2017,0.0509,0.0521,2186.62,2170.2,2169.59
28/12/2017,0.0509,0.0521,2188.4,2171.99,2170.2
29/12/2017,0.0509,0.0521,2188.4,2171.99,2170.82
02/01/2018,0.0506,0.0518,2193.14,2176.7,2176.08
03/01/2018,0.0499,0.051100000000000007,2203.4,2186.89,2186.27
04/01/2018,0.049800000000000004,0.051,2205.39,2188.87,2188.25
05/01/2018,0.0492,0.0504,2214.69,2198.1,2197.11
08/01/2018,0.0489,0.0501,2219.47,2202.84,2202.23
09/01/2018,0.048499999999999995,0.049699999999999994,2225.64,2208.98,2208.37
10/01/2018,0.0487,0.0499,2226.94,2210.27,2209.54
11/01/2018,0.0483,0.0495,2233.26,2216.55,2215.81
12/01/2018,0.04769999999999999,0.0489,2243.03,2226.26,2224.89
15/01/2018,0.0471,0.0483,2252.15,2235.3,2234.63
16/01/2018,0.047599999999999996,0.048799999999999996,2245.78,2228.99,2228.32
17/01/2018,0.0473,0.048499999999999995,2250.66,2233.85,2233.18
18/01/2018,0.047400000000000005,0.048600000000000004,2249.92,2233.12,2232.45
19/01/2018,0.0472,0.0484,2253.91,2237.09,2235.92
22/01/2018,0.0475,0.0487,2250.36,2233.58,2232.91
23/01/2018,0.0481,0.0493,2242.62,2225.92,2225.25
24/01/2018,0.048600000000000004,0.049800000000000004,2237.31,2220.68,2219.26
26/01/2018,0.045899999999999996,0.0471,2276.52,2259.56,2258.3
29/01/2018,0.0466,0.0478,2267.31,2250.44,2249.74
30/01/2018,0.0466,0.0478,2268,2251.14,2250.44
31/01/2018,0.0461,0.0473,2275.76,2258.85,2258.15
01/02/2018,0.0462,0.047400000000000005,2276.31,2259.41,2257.44
05/02/2018,0.047,0.0482,2265.72,2248.92,2248.22
06/02/2018,0.047599999999999996,0.048799999999999996,2258,2241.29,2240.58
07/02/2018,0.0464,0.047599999999999996,2275.56,2258.7,2258
08/02/2018,0.046900000000000004,0.0481,2267.4,2250.62,2249.99
09/02/2018,0.0475,0.0487,2260.46,2243.75,2242.28
14/02/2018,0.0473,0.048499999999999995,2263.89,2247.16,2246.53
15/02/2018,0.0478,0.049,2257.64,2240.98,2240.23
16/02/2018,0.047,0.0482,2270.21,2253.45,2252.07
19/02/2018,0.0466,0.0478,2276.56,2259.76,2259.02
20/02/2018,0.0472,0.0484,2268.88,2252.16,2251.42
21/02/2018,0.047,0.0482,2272.42,2255.68,2254.94
22/02/2018,0.0472,0.0484,2270.36,2253.65,2252.91
23/02/2018,0.0464,0.047599999999999996,2282.97,2266.16,2264.77
26/02/2018,0.046799999999999994,0.048,2278.09,2261.33,2260.59
27/02/2018,0.0467,0.0479,2279.49,2262.73,2262.05
28/02/2018,0.0466,0.0478,2281.58,2264.81,2264.13
01/03/2018,0.046900000000000004,0.0481,2278.05,2261.33,2260.64
02/03/2018,0.0466,0.0478,2283.48,2266.72,2265.5
05/03/2018,0.0463,0.0475,2288.37,2271.58,2270.89
06/03/2018,0.0461,0.0473,2291.86,2275.05,2274.37
07/03/2018,0.04650000000000001,0.04769999999999999,2286.93,2270.17,2269.48
08/03/2018,0.0463,0.0475,2290.41,2273.64,2272.95
09/03/2018,0.0462,0.047400000000000005,2292.83,2276.05,2274.85
12/03/2018,0.046,0.0472,2296.31,2279.51,2278.84
13/03/2018,0.0462,0.047400000000000005,2294.18,2277.41,2276.73
14/03/2018,0.046,0.0472,2297.66,2280.87,2280.19
15/03/2018,0.046,0.0472,2298.17,2281.39,2280.87
16/03/2018,0.045700000000000005,0.046900000000000004,2303.11,2286.3,2285.57
19/03/2018,0.0454,0.0466,2307.85,2291,2290.49
20/03/2018,0.0458,0.047,2302.73,2285.94,2285.42
21/03/2018,0.0463,0.0475,2296.23,2279.51,2278.99
22/03/2018,0.0454,0.0466,2309.38,2292.56,2292.04
23/03/2018,0.044800000000000006,0.046,2318.56,2301.68,2300.95
26/03/2018,0.0437,0.0449,2334.58,2317.57,2317.07
27/03/2018,0.0433,0.044500000000000005,2340.78,2323.72,2323.22
28/03/2018,0.0436,0.044800000000000006,2336.99,2319.98,2319.48
29/03/2018,0.0444,0.045599999999999995,2326.43,2309.52,2308.72
02/04/2018,0.044000000000000004,0.0452,2332.59,2315.64,2315.14
03/04/2018,0.044000000000000004,0.0452,2333.09,2316.14,2315.64
04/04/2018,0.045599999999999995,0.046799999999999994,2311.03,2294.29,2293.77
05/04/2018,0.0441,0.0453,2332.67,2315.75,2315.24
06/04/2018,0.0451,0.0463,2319.25,2302.46,2301.76
09/04/2018,0.0454,0.0466,2315.55,2298.79,2298.28
10/04/2018,0.045,0.0462,2320.86,2304.07,2303.59
11/04/2018,0.0452,0.0464,2318.52,2301.77,2301.29
12/04/2018,0.0443,0.0455,2331.65,2314.8,2314.32
13/04/2018,0.0452,0.0464,2319.79,2303.04,2302.25
16/04/2018,0.0451,0.0463,2321.84,2305.09,2304.43
17/04/2018,0.044800000000000006,0.046,2326.7,2309.92,2309.26
18/04/2018,0.045,0.0462,2324.55,2307.8,2307.14
19/04/2018,0.0451,0.0463,2323.8,2307.07,2306.41
20/04/2018,0.045,0.0462,2326.35,2309.61,2308.46
23/04/2018,0.0451,0.0463,2325.33,2308.61,2307.98
24/04/2018,0.045599999999999995,0.046799999999999994,2318.97,2302.31,2301.68
25/04/2018,0.0464,0.047599999999999996,2308.48,2291.92,2291.28
26/04/2018,0.0454,0.0466,2323.01,2306.34,2305.71
27/04/2018,0.0453,0.04650000000000001,2325.47,2308.79,2307.72
30/04/2018,0.0452,0.0464,2327.71,2311.02,2310.17
02/05/2018,0.045700000000000005,0.046900000000000004,2321.36,2304.74,2304.11
03/05/2018,0.0455,0.0467,2324.77,2308.13,2307.5
04/05/2018,0.0462,0.047400000000000005,2316.11,2299.56,2298.49
07/05/2018,0.0458,0.047,2322.29,2305.7,2305.06
08/05/2018,0.0463,0.0475,2315.99,2299.46,2298.82
09/05/2018,0.047599999999999996,0.048799999999999996,2298.73,2282.35,2281.7
10/05/2018,0.0472,0.0484,2303.66,2287.25,2286.65
11/05/2018,0.0464,0.047599999999999996,2315.6,2299.1,2298.17
14/05/2018,0.0471,0.0483,2306.55,2290.14,2289.54
15/05/2018,0.0484,0.0496,2289.48,2273.22,2272.51
16/05/2018,0.04769999999999999,0.0489,2299.72,2283.39,2282.69
17/05/2018,0.04769999999999999,0.0489,2300.42,2284.1,2283.39
18/05/2018,0.05,0.0512,2270.5,2254.43,2253.18
21/05/2018,0.051,0.052199999999999996,2257.81,2241.86,2241.14
22/05/2018,0.0504,0.0516,2266.55,2250.54,2249.82
23/05/2018,0.0507,0.0519,2263.25,2247.27,2246.55
24/05/2018,0.051500000000000004,0.0527,2253.3,2237.42,2236.7
25/05/2018,0.051100000000000007,0.052300000000000006,2258.56,2242.64,2241.69
28/05/2018,0.0527,0.053899999999999997,2237.98,2222.25,2221.62
29/05/2018,0.0529,0.0541,2235.97,2220.26,2219.64
30/05/2018,0.0526,0.0538,2240.71,2224.97,2224.18
01/06/2018,0.053099999999999994,0.054299999999999994,2235.09,2219.41,2218.45
04/06/2018,0.052300000000000006,0.0535,2246.24,2230.48,2229.85
05/06/2018,0.0533,0.0545,2233.72,2218.07,2217.44
06/06/2018,0.0552,0.0564,2209.64,2194.19,2193.55
07/06/2018,0.055999999999999994,0.0572,2199.97,2184.61,2183.97
08/06/2018,0.0565,0.057699999999999994,2197.76,2182.44,2181.11
11/06/2018,0.0545,0.0557,2224.33,2208.8,2208.04
12/06/2018,0.0557,0.056900000000000006,2209.56,2194.17,2193.4
13/06/2018,0.0562,0.0574,2203.9,2188.56,2187.79
14/06/2018,0.055999999999999994,0.0572,2207.23,2191.87,2191.11
15/06/2018,0.0592,0.0604,2168.95,2153.92,2151.53
18/06/2018,0.0565,0.057699999999999994,2204.35,2189.04,2187.91
19/06/2018,0.056299999999999996,0.0575,2208.04,2192.71,2191.58
20/06/2018,0.054000000000000006,0.0552,2238.88,2223.32,2222.19
21/06/2018,0.0557,0.056900000000000006,2218,2202.61,2201.48
22/06/2018,0.056100000000000004,0.057300000000000004,2215.27,2199.92,2197.51
25/06/2018,0.0562,0.0574,2218.01,2202.65,2201.26
26/06/2018,0.054900000000000004,0.056100000000000004,2236.18,2220.69,2219.3
27/06/2018,0.0556,0.056799999999999996,2228.52,2213.1,2211.71
28/06/2018,0.0565,0.057699999999999994,2218.34,2203.01,2201.62
29/06/2018,0.055999999999999994,0.0572,2227.99,2212.6,2209.39
02/07/2018,0.0552,0.0564,2239.72,2224.24,2222.84
03/07/2018,0.0546,0.0558,2248.89,2233.36,2231.96
04/07/2018,0.055,0.0562,2245.1,2229.61,2228.21
05/07/2018,0.0547,0.0559,2250.39,2234.87,2233.47
06/07/2018,0.0557,0.056900000000000006,2242.46,2227.03,2222.34
10/07/2018,0.0552,0.0564,2250.35,2234.86,2233.44
11/07/2018,0.0547,0.0559,2258.26,2242.72,2241.3
12/07/2018,0.0558,0.057,2245.43,2230.01,2228.59
13/07/2018,0.056100000000000004,0.057300000000000004,2244.19,2228.79,2226.17
16/07/2018,0.0556,0.056799999999999996,2251.39,2235.95,2235.19
17/07/2018,0.0557,0.056900000000000006,2250.85,2235.42,2234.66
18/07/2018,0.0548,0.055999999999999994,2263.26,2247.74,2246.99
19/07/2018,0.0555,0.0567,2254.94,2239.5,2238.74
20/07/2018,0.053399999999999996,0.0546,2283.55,2267.89,2266.61
23/07/2018,0.0538,0.055,2278.6,2262.99,2262.29
24/07/2018,0.0538,0.055,2279.3,2263.69,2262.99
25/07/2018,0.0535,0.0547,2283.91,2268.28,2267.58
26/07/2018,0.0529,0.0541,2292.46,2276.78,2276.08
27/07/2018,0.0535,0.0547,2285.74,2270.12,2268.98
30/07/2018,0.0535,0.0547,2286.43,2270.82,2270.12
31/07/2018,0.0535,0.0547,2287.12,2271.52,2270.82
01/08/2018,0.053899999999999997,0.055099999999999996,2282.6,2267.04,2266.34
02/08/2018,0.0536,0.0548,2287.21,2271.62,2270.92
03/08/2018,0.0527,0.053899999999999997,2300.12,2284.44,2283.3
06/08/2018,0.0518,0.053,2312.65,2296.88,2296.19
07/08/2018,0.052000000000000005,0.053200000000000004,2310.7,2294.96,2294.26
08/08/2018,0.0526,0.0538,2304.06,2288.38,2287.66
09/08/2018,0.054000000000000006,0.0552,2286.5,2270.97,2270.25
10/08/2018,0.055099999999999996,0.056299999999999996,2273.47,2258.06,2256.85
13/08/2018,0.057699999999999994,0.058899999999999994,2240.97,2225.82,2225.08
14/08/2018,0.0548,0.055999999999999994,2278.8,2263.36,2262.63
15/08/2018,0.0545,0.0557,2283.17,2267.72,2267.21
16/08/2018,0.0529,0.0541,2304.47,2288.85,2288.35
17/08/2018,0.054299999999999994,0.0555,2286.81,2271.35,2270.8
20/08/2018,0.0536,0.0548,2296.38,2280.86,2280.35
21/08/2018,0.054000000000000006,0.0552,2291.7,2276.22,2275.71
22/08/2018,0.0574,0.058600000000000006,2248.67,2233.54,2233.02
23/08/2018,0.055099999999999996,0.056299999999999996,2278.51,2263.16,2262.65
24/08/2018,0.0558,0.057,2269.84,2254.56,2254.06
27/08/2018,0.055099999999999996,0.056299999999999996,2279.29,2263.95,2263.45
28/08/2018,0.054900000000000004,0.056100000000000004,2282.34,2266.99,2266.5
29/08/2018,0.0557,0.056900000000000006,2272.58,2257.31,2256.82
30/08/2018,0.0552,0.0564,2279.46,2264.15,2263.66
31/08/2018,0.056799999999999996,0.057999999999999996,2259.57,2244.43,2243.93
03/09/2018,0.057,0.0582,2257.54,2242.42,2241.92
04/09/2018,0.0572,0.0584,2255.51,2240.42,2239.91
05/09/2018,0.058600000000000006,0.059800000000000006,2238.42,2223.48,2222.97
06/09/2018,0.0582,0.0594,2242.24,2227.27,2227.02
10/09/2018,0.057699999999999994,0.058899999999999994,2248.95,2233.94,2233.49
11/09/2018,0.0593,0.0605,2229.41,2214.56,2214.11
12/09/2018,0.058499999999999996,0.059699999999999996,2239.81,2224.89,2224.44
13/09/2018,0.0582,0.0594,2243.99,2229.06,2228.61
14/09/2018,0.0587,0.0599,2238.67,2223.79,2222.86
17/09/2018,0.058899999999999994,0.0601,2236.93,2222.07,2221.32
18/09/2018,0.057800000000000004,0.059000000000000004,2251.4,2236.44,2235.69
19/09/2018,0.0574,0.058600000000000006,2257.15,2242.16,2241.41
20/09/2018,0.0576,0.0588,2255.39,2240.42,2239.67
21/09/2018,0.057300000000000004,0.058499999999999996,2260.37,2245.37,2244.15
24/09/2018,0.057999999999999996,0.0592,2252.95,2238.02,2237.21
25/09/2018,0.0583,0.059500000000000004,2250.01,2235.11,2234.3
26/09/2018,0.057999999999999996,0.0592,2254.56,2239.64,2238.83
27/09/2018,0.0576,0.0588,2260.36,2245.4,2244.6
28/09/2018,0.0576,0.0588,2261.76,2246.81,2245.4
01/10/2018,0.0584,0.0596,2252.59,2237.72,2236.91
02/10/2018,0.0576,0.0588,2263.37,2248.43,2247.62
03/10/2018,0.0565,0.057699999999999994,2277.97,2262.93,2262.12
04/10/2018,0.0567,0.0579,2276.26,2261.24,2260.43
05/10/2018,0.0546,0.0558,2305.64,2290.4,2288.81
08/10/2018,0.053099999999999994,0.054299999999999994,2325.7,2310.32,2309.46
09/10/2018,0.0526,0.0538,2332.99,2317.56,2316.71
10/10/2018,0.0513,0.0525,2350.67,2335.12,2334.27
11/10/2018,0.0512,0.0524,2353.94,2338.38,2336.41
15/10/2018,0.0504,0.0516,2365.22,2349.58,2348.74
16/10/2018,0.0493,0.050499999999999996,2380.49,2364.74,2363.91
17/10/2018,0.0492,0.0504,2382.63,2366.89,2366.05
18/10/2018,0.048499999999999995,0.049699999999999994,2392.71,2376.89,2376.06
19/10/2018,0.0484,0.0496,2395.61,2379.78,2378.2
22/10/2018,0.0484,0.0496,2396.44,2380.62,2379.78
23/10/2018,0.048,0.0492,2402.57,2386.71,2385.88
24/10/2018,0.0481,0.0493,2402.45,2386.61,2385.74
25/10/2018,0.0479,0.049100000000000005,2405.97,2390.11,2389.24
26/10/2018,0.0481,0.0493,2405.02,2389.18,2387.48
29/10/2018,0.045599999999999995,0.046799999999999994,2439.26,2423.17,2422.31
30/10/2018,0.047,0.0482,2421.36,2405.43,2404.56
31/10/2018,0.046900000000000004,0.0481,2423.56,2407.62,2406.75
01/11/2018,0.0471,0.0483,2423.02,2407.09,2404.97
05/11/2018,0.0472,0.0484,2422.55,2406.64,2405.77
06/11/2018,0.0471,0.0483,2424.75,2408.83,2407.96
07/11/2018,0.0466,0.0478,2430.59,2414.64,2413.84
08/11/2018,0.0479,0.049100000000000005,2414.11,2398.3,2397.5
09/11/2018,0.0487,0.0499,2405.06,2389.33,2387.83
12/11/2018,0.0482,0.049400000000000006,2412.45,2396.67,2395.87
13/11/2018,0.0489,0.0501,2404.03,2388.34,2387.52
14/11/2018,0.0495,0.0507,2396.93,2381.3,2380.53
16/11/2018,0.0484,0.0496,2411.7,2395.97,2395.63
19/11/2018,0.0481,0.0493,2416.48,2400.73,2399.89
20/11/2018,0.0482,0.049400000000000006,2415.16,2399.42,2399
21/11/2018,0.0484,0.0496,2412.94,2397.23,2396.81
22/11/2018,0.0479,0.049100000000000005,2419.93,2404.18,2403.76
23/11/2018,0.0472,0.0484,2429.5,2413.68,2413.35
26/11/2018,0.047599999999999996,0.048799999999999996,2424.33,2408.56,2408.17
27/11/2018,0.0492,0.0504,2403.73,2388.14,2387.73
28/11/2018,0.0484,0.0496,2414.58,2398.92,2398.52
29/11/2018,0.049,0.050199999999999995,2407.13,2391.53,2391.13
